,train_avg1,eval_avg1,train_avg2,eval_avg2,train_avg,eval_avg
18,0.03306478196440508,0.03279414187950367,0.011140068711592609,0.011219099238418887,0.04420485072899145,0.044013241117922555
19,0.03303829052112176,0.032745411923584045,0.011067614847556216,0.011036429952676455,0.04410590537483209,0.043781841876260504
20,0.032486759725186796,0.03213171095065644,0.010931381036728489,0.010974187203890987,0.04341814079473722,0.043105898154547434
21,0.031593633170148,0.031627050226496665,0.01074598227332178,0.010917105707195923,0.042339615428084496,0.04254415593369259
22,0.03126019750900906,0.03652383668405801,0.010686455345432248,0.011862336841965561,0.04194665288418619,0.04838617352602357
23,0.030816531083690174,0.030217204713406637,0.010590933054745766,0.010519793139501792,0.041407464185617485,0.04073699785290843
24,0.030088542276793726,0.03372603812962258,0.010388098157964177,0.011001769750926298,0.04047664039509806,0.044727807880548885
25,0.029954832501260895,0.029790299224484826,0.010328057352672284,0.010167596972934723,0.04028288984367632,0.03995789619741955
26,0.03002353264470195,0.029758471649946626,0.010320545464108606,0.010211974785653586,0.0403440780554749,0.039970446435600215
27,0.028618913051561504,0.028970765266759495,0.010016958202575928,0.010092260494437772,0.038635871224050655,0.039063025761197266
28,0.028273936938193574,0.028777509815734893,0.009951378536450289,0.0099231853770713,0.038225315451053093,0.038700695192806195
29,0.027929235029577247,0.028392423590792415,0.009865028859921642,0.009757815933821537,0.037794263911722074,0.03815023952461395
30,0.027434121517850175,0.027597204353212286,0.009783062480783936,0.010120754008568645,0.0372171839849583,0.03771795836178093
31,0.027210833537617968,0.027065654048420925,0.009682477525710272,0.009620418366448013,0.03689331110298809,0.03668607241486894
32,0.02723256345884806,0.026443822248566805,0.009693314950768228,0.00937536893223646,0.0369258784728669,0.03581919118080327
33,0.026165553310505837,0.027268068250460725,0.009428384889562706,0.009515091963272375,0.03559393823562565,0.036783160213733096
34,0.025773560517520895,0.025669194188263408,0.009320412083801084,0.009351155519824718,0.03509397262491275,0.03502034970808813
35,0.02536774071264416,0.026004746028212542,0.009272481016021511,0.009270041957785635,0.03464022166644074,0.035274787985998174
36,0.024918504511983998,0.024968920730028776,0.009156338606582251,0.009220859293483478,0.03407484319104803,0.03418978002351226
37,0.024572797267999987,0.025296712975910643,0.009089274390391382,0.00914457632721597,0.03366207166078464,0.034441289303126614
38,0.024017091419974483,0.024519251742723472,0.008966171106449417,0.009017484148170581,0.03298326258146903,0.03353673589089405
39,0.023644399302690213,0.02392120557257912,0.008839093090244261,0.008930947678803732,0.032483492336521765,0.032852153251382854
40,0.02303937474325868,0.023757782819139997,0.008710060777038708,0.008791424343650489,0.03174943552542582,0.032549207162790486
41,0.02308900828956026,0.02308590858022577,0.008662767757021612,0.008880154684960484,0.0317517760122214,0.03196606326518625
42,0.02259811016125126,0.023096063407938097,0.008586199506953161,0.008694859816055885,0.03118430967230716,0.03179092322399398
43,0.02235335996442867,0.022546259503926813,0.00854017100879504,0.008832383543233742,0.030893530946897778,0.03137864304716056
44,0.021966663713699614,0.022156366767982643,0.008420053699563931,0.008535178582251226,0.03038671744711117,0.030691545350233867
45,0.021519773589821857,0.021929729080205317,0.008326106452794742,0.008325983879005992,0.029845880069626324,0.030255712959211308
46,0.02109608599552324,0.022700150538863186,0.008225666685576897,0.008428888893094157,0.029321752686912356,0.031129039431957342
47,0.020847687757575388,0.0212704954201618,0.008170677698217332,0.008217815502588334,0.02901836548878561,0.029488310922750133
48,0.02061915840945383,0.021092661477215717,0.008103578873853939,0.0083091167062585,0.028722737288094304,0.029401778183474215
49,0.02017743212804089,0.02197304454750519,0.007995641631007239,0.00857977053275351,0.02817307379939176,0.0305528150802587
50,0.01980741375581349,0.020288122587443627,0.00788591255327186,0.008085527566911275,0.027693326327889588,0.0283736501543549
51,0.019573410324035718,0.020476934362420512,0.00783564766411493,0.008130300126784189,0.027409057971226836,0.0286072344892047
52,0.019621089676589255,0.01964852967238713,0.007849123423629154,0.007898105426028985,0.02747021315868249,0.027546635098416115
53,0.01869242976620662,0.02053802325694319,0.007629741668918617,0.007820994165946836,0.02632217148726426,0.02835901742289003
54,0.01890184021405821,0.019468456212290375,0.007683189085270339,0.00771375155057182,0.026585029324628796,0.027182207762862193
55,0.018171725121139386,0.018941919188114376,0.007540361648740003,0.008003844005052526,0.025712086769195598,0.0269457631931669
56,0.01823632028459868,0.019092486092750355,0.007485282882602226,0.007819458721461626,0.025721603175064497,0.02691194481421198
57,0.017732633320510758,0.01933595319550574,0.007332447073668537,0.007842474640267053,0.025065080392640767,0.027178427835772793
58,0.0196517243695537,0.018907503538550585,0.0077728016542,0.0076862214632409135,0.027424526036061925,0.0265937250017915
59,0.01719509318529761,0.017990933023905222,0.007172969125852976,0.007503353173706898,0.02436806231384301,0.02549428619761212
60,0.016832238401008684,0.017938767134170353,0.0071396827725105525,0.007597540438821686,0.023971921211811503,0.025536307572992037
61,0.016852890219944208,0.0179154683733391,0.007119168552553634,0.007681210667752626,0.023972058769933628,0.025596679041091724
62,0.016845174661663836,0.01817987383666522,0.0070767733499219046,0.007495977491767648,0.023921948006286362,0.025675851328432867
63,0.016276588070612514,0.01739684091336846,0.006980698813155031,0.007174302893450733,0.023257286864963308,0.02457114380681919
64,0.016381014840712936,0.017280264704766655,0.006954800991427629,0.007473623323257488,0.023335815887356646,0.024753888028024144
65,0.015956528294727577,0.018018431884726297,0.006867925584502245,0.007230120013336751,0.02282445390521386,0.02524855189806305
66,0.017728646173006506,0.016996561509598673,0.0071824481497107075,0.006903008742680408,0.02491109432152058,0.02389957025227908
67,0.01554637959380135,0.016274467881935362,0.006722663954192999,0.007039499365887845,0.022269043562695844,0.023313967247823208
68,0.015142037689811639,0.0164634769212749,0.006644575020008435,0.0073468478810989465,0.02178661270742681,0.023810324802373845
69,0.015268167904092658,0.017114471487342492,0.006605669516056677,0.0070119265273303,0.021873837417585123,0.02412639801467279
70,0.015398005972016007,0.01635263446251193,0.006663209851865387,0.006876967704928515,0.022061215843540368,0.023229602167440445
71,0.015239217044052596,0.015688546080321483,0.006603704076520169,0.006808117800952284,0.02184292112877825,0.022496663881273766
72,0.014524401932757856,0.01591114981957676,0.006430768762426601,0.0066655661480315665,0.020955170683218127,0.022576715967608327
73,0.014895763283078498,0.016016887904135222,0.006452231443823533,0.006863228550270405,0.02134799469117398,0.022880116454405627
74,0.014549553460987194,0.015275798938029102,0.006376761828566985,0.006600603273240817,0.020926315297075875,0.02187640221126992
75,0.014341530710097715,0.015286686777415657,0.0063922625594388105,0.0071067623722069345,0.020733793284579916,0.02239344914962259
76,0.013999314186205642,0.015920208027759165,0.006270366504264616,0.006613495408419737,0.020269680708761652,0.0225337034361789
77,0.013888116090362905,0.015161845837863758,0.006188531658371498,0.006835852219975998,0.02007664776531632,0.021997698057839757
78,0.01380997139648719,0.014613412120587536,0.006211405995379855,0.00662484257145948,0.02002137740280769,0.021238254692047015
79,0.013394925512904068,0.014906333604206642,0.00610692616416724,0.006557621223423182,0.019501851695875545,0.021463954827629823
80,0.013682180597130948,0.014861315240782663,0.006124859825515143,0.00638194089672205,0.019807040430851575,0.021243256137504715
81,0.01322834523293503,0.014871891613576011,0.006043375615391569,0.006287676882306018,0.01927172086473757,0.02115956849588203
82,0.013048043729608848,0.01480508505453154,0.005945939407875156,0.0066155540809688185,0.01899398311633458,0.02142063913550036
83,0.012960537892004555,0.014607700236026467,0.0060028822285023336,0.006427827276788729,0.018963420091445794,0.021035527512815195
84,0.012797952612531036,0.014386398626549035,0.005917683438460853,0.006346489427630434,0.018715636043641144,0.020732888054179468
85,0.012723894685536908,0.014434720067902631,0.005888622572608621,0.0064108673526339,0.01861251727643692,0.02084558742053653
86,0.012587727925489916,0.014668369801759822,0.005818865200943654,0.006425693376738693,0.018406593143699277,0.021094063178498514
87,0.012382023919937195,0.01380422985808495,0.00582508430966667,0.005966118360866386,0.01820710824772431,0.019770348218951336
88,0.012224561324556429,0.013116170040930259,0.00569374478547239,0.00597118360272055,0.017918306089002262,0.01908735364365081
89,0.012232576733148724,0.016157900037634412,0.005674102480718852,0.006512327670180511,0.017906679242586775,0.022670227707814926
90,0.01468402474965468,0.013731455243163809,0.006113491140589085,0.005986209397117809,0.020797515906141893,0.01971766464028162
91,0.011687376795585503,0.013627600249645534,0.005483862097414755,0.006033396759611327,0.017171238886162354,0.019660997009256862
92,0.011503037180144357,0.012888608897213674,0.005478510172578141,0.005899842460463752,0.016981547309301806,0.018788451357677427
93,0.011498904447160146,0.013030143301050687,0.00549182958067388,0.006339607337854572,0.01699073399894388,0.01936975063890526
94,0.011408925833243455,0.013624735555813177,0.005518307538925999,0.006607314382113286,0.016927233357638908,0.020232049937926464
95,0.011648210552938161,0.012894653838409488,0.005496253184946842,0.0058526684405262935,0.017144463764894726,0.01874732227893578
96,0.011420482876963596,0.012974318227317837,0.005473903836593546,0.00583510280145121,0.016894386716805147,0.018809421028769046
97,0.011364253596149702,0.012656885384873221,0.005408397822732464,0.006073732053080119,0.01677265139939414,0.018730617437953342
98,0.011099478245265618,0.01299698867505461,0.005324510261710465,0.005834117872621288,0.016423988519797154,0.018831106547675898
99,0.01109094155826517,0.013276251837854431,0.00534595402523831,0.005979541872381601,0.01643689561131986,0.01925579371023603
100,0.010891744783544767,0.012469789638948911,0.005330341062768364,0.005737688836459185,0.016222085842039442,0.018207478475408097
101,0.01102463977285572,0.012278850300756004,0.005269572745821276,0.0057075870258548,0.016294212508591085,0.017986437326610805
102,0.010967254050612099,0.011937135211240077,0.0052164201262282555,0.005603266007801409,0.01618367419872165,0.017540401219041487
103,0.010765007955176693,0.011868570039938508,0.005171611935355688,0.005715101772496842,0.015936619888651957,0.01758367181243535
104,0.010719234031514318,0.011837412950445185,0.005217943509778065,0.0061760438530933095,0.015937177540266696,0.018013456803538493
105,0.010565591376020454,0.011987680439674055,0.005163323878318827,0.005953134980878418,0.01572891527297257,0.017940815420552474
106,0.010267139928724491,0.01157859188770152,0.005113838811298331,0.005565347084359512,0.015380978742245142,0.017143938972061033
107,0.010338324731730046,0.011969725530965836,0.0050839577157395,0.005590833065058409,0.015422282427981517,0.017560558596024244
108,0.01020855740192736,0.012149862521023992,0.00500166363533444,0.005746075468253076,0.015210221039142224,0.017895937989277067
109,0.010158562622813947,0.012400474943399839,0.005068396605146439,0.006061399207511258,0.015226959251551157,0.018461874150911096
110,0.010025818507076295,0.011354250881398461,0.004996500478711433,0.005404356143779771,0.015022319020148197,0.016758607025178233
111,0.010066823259805617,0.012090596096762983,0.004988114070728498,0.0056642440061286554,0.015054937311217036,0.01775484010289164
112,0.009895340219159198,0.01166567425931647,0.00490046510211002,0.005912478823579617,0.014795805321440167,0.01757815308289609
113,0.009716214728370724,0.01190367367124998,0.004823235303769367,0.0055689767596737525,0.014539450052824752,0.01747265043092373
114,0.01143092755159902,0.010902778519144686,0.005188089503261169,0.005395546922767439,0.01661901705639872,0.016298325441912124
115,0.00953142968124044,0.011222193254433138,0.0048066359052636965,0.005306875666833876,0.01433806557265738,0.016529068921267015
116,0.009530863451816569,0.011317721257607142,0.004742457501647691,0.005173966150948477,0.01427332093124107,0.016491687408555618
117,0.009395862236501384,0.010814154304602403,0.004791638268931891,0.005265416397834741,0.014187500516715816,0.016079570702437145
118,0.009465652792516236,0.011036076062899787,0.004773650651561061,0.005145351297647734,0.014239303440145503,0.01618142736054752
119,0.00944987448648975,0.0109973298337733,0.004751157230272254,0.00515926074111815,0.014201031727360756,0.01615659057489145
120,0.009428471100835263,0.012828228547145002,0.004771415515845196,0.005488616708806905,0.014199886631040059,0.018316845255951907
121,0.009240798909961084,0.010720100393038742,0.004655558463950504,0.005206918451915851,0.013896357373398744,0.015927018844954594
122,0.009188471516189487,0.011784008603312612,0.004614689914925398,0.005213194252695901,0.013803161431798676,0.016997202856008514
123,0.009444355804653682,0.01063412937009227,0.00472649412654291,0.005104037219357654,0.014170849944701453,0.015738166589449924
124,0.009091011485120449,0.010748563623983938,0.004560260149334364,0.0051025467351898295,0.01365127164334409,0.01585111035917377
125,0.008898006249547398,0.0104219636102159,0.004563252315938572,0.005001689098564159,0.013461258574204297,0.015423652708780058
126,0.008943308483967871,0.010793746136212113,0.004584750267759064,0.005612687067739998,0.01352805878711309,0.01640643320395211
127,0.00903452534663454,0.010364581784393471,0.004608560991664957,0.005027932454143807,0.013643086357274683,0.01539251423853728
128,0.008796544261440832,0.011250856922958623,0.004470979853751338,0.005193425287233339,0.013267524117499962,0.016444282210191962
129,0.008609897402018068,0.010583516191115085,0.004469856257255021,0.005136594710762763,0.013079753659785932,0.015720110901877846
130,0.00872652300581522,0.010466340972475478,0.004544602771475638,0.005078578723876183,0.013271125781564547,0.015544919696351661
131,0.008836580344329475,0.010737401591709902,0.004493288391867376,0.00504653569018065,0.013329868736880641,0.01578393728189055
132,0.008728474461666353,0.010473973760253325,0.004440988482539535,0.005054191744220651,0.013169462926598284,0.015528165504473975
133,0.008518807738048412,0.01036687715529525,0.004429100266118943,0.004938572674391221,0.012947908015962739,0.015305449829686471
134,0.008463690713493812,0.010093879576330794,0.004362808174977459,0.00499555090709535,0.012826498894625386,0.015089430483426144
135,0.008522520667125257,0.010142198646172267,0.004409830117729464,0.00513330263828161,0.012932350774255969,0.015275501284453877
136,0.008493301977653729,0.01043789485738296,0.0043582744488189,0.004943791313634552,0.012851576413138716,0.015381686171017511
137,0.008375502969637492,0.010451580618613773,0.004340428826002549,0.0050816173858050885,0.012715931771194532,0.015533198004418863
138,0.008286737541499905,0.009999831167091312,0.004304896221118713,0.005082749295979738,0.012591633775439688,0.01508258046307105
139,0.008209431029735858,0.009890672743570098,0.004275254393577652,0.004861482389869738,0.01248468541049244,0.014752155133439837
140,0.008199234165883078,0.010001758854400968,0.004296183598257885,0.0049971857770662945,0.012495417765337597,0.014998944631467262
141,0.008230894120894209,0.010686604806967719,0.004305050738440299,0.0049349608074208,0.012535944860702088,0.01562156561438852
142,0.008194277071559503,0.009661844066629038,0.004233115398846074,0.00484235053906006,0.012427392493312558,0.0145041946056891
143,0.008072408298427093,0.009524513062416124,0.004196497722133644,0.0048292409964673915,0.012268906018851262,0.014353754058883516
144,0.00798369550027183,0.010440007911489387,0.0041977762786203805,0.004985607117958546,0.012181471783678743,0.015425615029447932
145,0.007999158603523512,0.009736229218318546,0.0042121302905368035,0.004772145274300065,0.012211288897137372,0.01450837449261861
146,0.007895440261854781,0.00962589913099057,0.004169719642446692,0.0046916036775393275,0.012065159876949855,0.014317502808529897
147,0.007936720638542755,0.00959959202382035,0.004129020780975904,0.004774694499012428,0.012065741394902203,0.014374286522832779
148,0.00780768193258041,0.009871333548671141,0.004160658958971107,0.0047462430716207395,0.011968340875824336,0.01461757662029188
149,0.007753585466961876,0.00971127116230166,0.004115960964346346,0.004901437641319873,0.01186954643558191,0.014612708803621534
150,0.007988652568953262,0.010812522319411136,0.004112517520499508,0.004766570524987844,0.012101170100564364,0.01557909284439898
151,0.007830183512685758,0.00923483893739322,0.004075336425938532,0.004673214594487907,0.011905519933153967,0.013908053531881128
152,0.007611125313079261,0.00924198102298804,0.0040550964423585216,0.004657126715906041,0.01166622176706222,0.01389910773889408
153,0.007558818775941665,0.009248260741483714,0.004064817395760088,0.004664992559557185,0.01162363616195774,0.0139132533010409
154,0.007582746436559594,0.009408264391322675,0.004070669775876584,0.0047197169632270065,0.011653416239616849,0.01412798135454968
155,0.0075199768267210886,0.009385432197497934,0.003995376191698234,0.004711329578534025,0.011515353029189022,0.014096761776031958
156,0.007406348132811454,0.009490897685378995,0.003972079945733653,0.004708428449906358,0.011378428102135877,0.014199326135285352
157,0.007412445289732426,0.00986950713789084,0.003968435126660981,0.004572968132301038,0.011380880429695268,0.014442475270191879
158,0.007424109686499738,0.009478150318853582,0.003989949415399585,0.004562622093822795,0.011414059092497205,0.014040772412676377
159,0.007505660022919376,0.00913644708369785,0.003975612235668549,0.004596667150611577,0.011481272263203512,0.013733114234309425
160,0.007352246278240489,0.009048996554828439,0.003908935851908444,0.004569324109898528,0.011261182143482845,0.013618320664726966
161,0.007257613352747434,0.00896430805347911,0.003888403483811443,0.004557992480903275,0.011146016833310873,0.013522300534382387
162,0.007211072396735897,0.009448526202320182,0.003878564669042224,0.004641244836436438,0.01108963707449645,0.014089771038756619
163,0.007267038341989076,0.009046748591766171,0.0038714062934673,0.0045517266482351625,0.011138444635114481,0.013598475240001334
164,0.007158916728726961,0.00906018420647433,0.0038656654560674532,0.004506577985262005,0.011024582180948093,0.013566762191736335
165,0.007198383760017653,0.00895399979437314,0.003908074514259326,0.004485285695309389,0.011106458269319499,0.013439285489682531
166,0.007178055701665197,0.00898176127455847,0.0037910467129619175,0.004501847712694318,0.010969102398728987,0.013483608987252788
167,0.007167510163837636,0.008930105515163635,0.0038630979166574034,0.004467386028671772,0.011030608071178396,0.013397491543835406
168,0.007032469411246566,0.008948208277731417,0.0038229544666184114,0.00449658876574595,0.010855423880771087,0.013444797043477367
169,0.00701675983009075,0.00966606942594333,0.003827532241873104,0.004651139895959767,0.010844292054527197,0.014317209321903097
170,0.007347438448873211,0.009305887203503567,0.0038472329004477605,0.004611163736157811,0.011194671352739924,0.013917050939661377
171,0.006821870513905863,0.009268340131402323,0.0036921078958391334,0.004529925609724372,0.010513978418121428,0.013798265741126695
172,0.006801015832468255,0.00890500134951675,0.003695240613516207,0.004417414009679889,0.010496256456241318,0.01332241535919664
173,0.006775343425164379,0.009217188551964373,0.003716235442932219,0.004809424617164528,0.010491578858181637,0.0140266131691289
174,0.006799875656361644,0.008756856518858384,0.003694982855975978,0.0043757787431171,0.010494858512337621,0.013132635261975485
175,0.006857555934327836,0.008764276557035515,0.003701731656122783,0.004438075302984834,0.010559287589595881,0.013202351860020348
176,0.006752439067875433,0.008539678892952828,0.003694879730121286,0.004296663493682915,0.010447318804492728,0.012836342386635743
177,0.006711891951810749,0.008547460797156408,0.0036985028831550792,0.004599639695038526,0.010410394846077423,0.013147100492194934
178,0.00673353043248092,0.008530369055652638,0.003655969173641993,0.004456423622671246,0.01038949961210608,0.012986792678323885
179,0.006657587752538007,0.008647084829023051,0.0036645816352215655,0.004416897794539013,0.010322169374083763,0.013063982623562063
180,0.0066831192376417565,0.008786283083791329,0.0036613561223957157,0.004394262171385624,0.010344475347729244,0.013180545255176953
181,0.006682774861289869,0.008873354696390248,0.003619863290138674,0.0043084635499295145,0.01030263814236832,0.013181818246319763
182,0.006592781635797234,0.008638713277613943,0.003630426041535738,0.004558120143705422,0.010223207675623496,0.013196833421319365
183,0.006518590189831088,0.00878053100113965,0.003615024184367774,0.004336083081432481,0.010133614349582406,0.01311661408257213
184,0.006539847338011436,0.00833523988042065,0.003543734952544851,0.004337320561501553,0.01008358231038621,0.012672560441922205
185,0.0064532252130469255,0.0083191305786192,0.003586538430548132,0.004274025054958959,0.01003976362769693,0.01259315563357816
186,0.006475425176951547,0.008236686490264903,0.003551219232043965,0.004240809267713237,0.010026644393610227,0.01247749575797814
187,0.006379844626807026,0.00853167047573708,0.0035255730792157977,0.004297798358646455,0.009905417713715467,0.012829468834383535
188,0.0064558565087353866,0.00830796705094835,0.0035407378081172137,0.004293826793134853,0.00999659432266482,0.012601793844083203
189,0.006352654494148256,0.008481885224126304,0.003510712259264441,0.004283045811012157,0.009863366751361326,0.012764931035138462
190,0.0062756767860926935,0.008272186094491752,0.0035112079866462978,0.004279738887776444,0.009786884785560062,0.012551924982268196
191,0.006366332469811655,0.008642224114887492,0.0034796224929947574,0.004342581582722923,0.009845954980755911,0.012984805697610416
192,0.006262678126483149,0.008311757700248938,0.003462829095107693,0.004441470189397687,0.009725507215778624,0.012753227889646626
193,0.0062855719800671995,0.008378554762843549,0.0034999468079364685,0.0041630669445746745,0.009785518772618382,0.012541621707418222
194,0.006223139543874017,0.008428037046579663,0.0034801447933277174,0.004232911562668704,0.009703284353099861,0.012660948609248367
195,0.006185814987002392,0.008490463605957087,0.003428305331214157,0.004526476398961702,0.009614120329157197,0.013016940004918789
196,0.006179734400546017,0.008288539524423759,0.0034307760341030034,0.004277864523884869,0.009610510429862487,0.012566404048308628
197,0.006188232374750898,0.008292282397836396,0.0034205960591902162,0.004192770215925917,0.009608828427445105,0.012485052613762313
198,0.0061007019519743,0.00892405269133036,0.003403043992993136,0.0043496254097855945,0.009503745944369119,0.013273678101115953
199,0.006891608917224118,0.008099320358228693,0.0035378356859438044,0.004187520350172757,0.010429444603851713,0.01228684070840145
200,0.005961175485741123,0.007922060953299562,0.0032881292623567577,0.004184978957291168,0.009249304752884414,0.012107039910590731
201,0.005887183957875442,0.008406760243865377,0.0033106671238698274,0.004130102634826784,0.009197851081574322,0.01253686287869216
202,0.005945492106751045,0.008180056395380409,0.003290498290565166,0.004124009350068304,0.009235990389965464,0.012304065745448713
203,0.005948978649396258,0.007909176699157893,0.0033580387671370052,0.004041295778246347,0.009307017419952216,0.011950472477404241
204,0.0059278978059812285,0.007983176757763956,0.0032771830705149037,0.00419457152740281,0.00920508086658117,0.012177748285166766
205,0.0059450385945393714,0.008111213017063043,0.00334612448146244,0.004141338411606592,0.009291163064804743,0.012252551428669635
206,0.005972742255525486,0.008286243009371395,0.0033264386697731112,0.004117072532689551,0.00929918092717902,0.012403315542060946
207,0.0061559224254745725,0.007841094200182515,0.0033355501244321916,0.004004313473276077,0.009491472566574155,0.011845407673458591
208,0.005860584956236873,0.007971940283692375,0.0032930180618283714,0.004099145697276156,0.009153603033194109,0.01207108598096853
209,0.005796252666437854,0.007926242671670117,0.003240130808568189,0.0040022080913794155,0.009036383481160157,0.011928450763049532
210,0.005837129951569576,0.008034424901911124,0.0033127788399420024,0.00415738162190951,0.009149908797238322,0.012191806523820636
211,0.005771039912296615,0.007958576129589397,0.0032809315221630332,0.004083871393771746,0.00905197142437374,0.012042447523361142
212,0.005813001278273641,0.007800302441836786,0.003252759555757467,0.004134649834499608,0.0090657608435187,0.011934952276336393
213,0.005898165806995297,0.008171954957121835,0.0032520422896762788,0.004060286176038899,0.009150208103594954,0.012232241133160736
214,0.005753865837332862,0.007757544529518669,0.0032277155284449817,0.004049610105724013,0.008981581385522294,0.011807154635242683
215,0.00581149530163508,0.008145068690526424,0.0033295137329757345,0.004120873642966945,0.009141009022986377,0.012265942333493369
216,0.005751984932585708,0.007846105142890178,0.003231254213273514,0.004021797104757855,0.008983239140388899,0.011867902247648034
217,0.005773641115906491,0.007899578165461364,0.003172260856634709,0.004006392582514903,0.008945901979379105,0.011905970747976266
218,0.005632366615493895,0.007833832968506463,0.0031641230541698514,0.00398966001108276,0.0087964896515433,0.011823492979589222
219,0.005690569237726584,0.008176230458235465,0.003147111203358748,0.0040748823742955105,0.008837680430828474,0.012251112832530974
220,0.0056444643439366735,0.008012305537904404,0.0031542000540281906,0.004255998139973742,0.008798664397793917,0.012268303677878147
221,0.005583561304033558,0.0077262037110441325,0.003128072685475233,0.004013254227199915,0.008711633990107107,0.011739457938244048
222,0.005554289443017682,0.00820174698055405,0.0031011697241151636,0.00390961375151508,0.008655459160722311,0.01211136073206913
223,0.005537714817726687,0.007784578477150898,0.003141303028669974,0.004023201012731085,0.008679017860841734,0.011807779489881983
224,0.005574854046021548,0.007741168107760628,0.003145003077186365,0.003959432687559181,0.008719857110130421,0.01170060079531981
225,0.005577135469734385,0.0080643826375533,0.003117966942253923,0.003942726552406409,0.008695102419851898,0.01200710918995971
226,0.005464958299153789,0.007877816522135511,0.003128074779497971,0.0040216138478387725,0.008593033053864357,0.011899430369974283
227,0.005494903431345111,0.008252451083498057,0.003101522173040523,0.004008251956033543,0.00859642560250521,0.0122607030395316
228,0.00561644758112187,0.007908006140296556,0.003149536764283395,0.0039340222203988855,0.008765984327284818,0.01184202836069544
229,0.005407859079803719,0.0075380537391694655,0.0030701701049303167,0.003888898149462372,0.008478029179776555,0.011426951888631838
230,0.005460414195962513,0.00795215876577774,0.003085730886278283,0.004266712040867644,0.008546145079676581,0.012218870806645384
231,0.005454480099640841,0.007650998322600403,0.003058110514813665,0.0038359323888537042,0.008512590623258308,0.011486930711454107
232,0.0054039162433728105,0.0075092597038859555,0.0030391506916790704,0.003975509115033927,0.008443066943983894,0.011484768818919883
233,0.005335488723332497,0.007777592289674375,0.00299501691113408,0.0040054445945468965,0.00833050563566321,0.011783036884221271
234,0.005326347684565653,0.00775127290088773,0.0030287738073010015,0.0039056935919691963,0.008355121491011915,0.011656966492856927
235,0.005334435193560109,0.007607041134041353,0.002989583160856769,0.003926013318319321,0.008324018346553289,0.011533054452360674
236,0.005310988447884653,0.007788364512244195,0.0029773877741476294,0.004007865709598301,0.008288376224083654,0.011796230221842495
237,0.005363552541528089,0.007692913027141,0.003036989943943535,0.0039253663343675055,0.008400542486839205,0.011618279361508506
238,0.00526331014255617,0.007616296530576404,0.0029857099253175544,0.003903417117554451,0.008249020051804648,0.011519713648130855
239,0.005254137087353504,0.007702826626304397,0.0029690064209145486,0.0038411025013102545,0.008223143509122791,0.011543929127614651
240,0.005266227093067091,0.007431210241923781,0.002937189459413695,0.0037962748469861666,0.008203416563592381,0.011227485088909948
241,0.0051788548434976486,0.0078055579495325015,0.0029609447357787718,0.004636021782212036,0.008139799570558092,0.012441579731744538
242,0.005268251070706242,0.007531068171774552,0.002984890140844003,0.003868787644648624,0.0082531412130033,0.011399855816423176
243,0.005096889383203341,0.007395918574664243,0.0029136247751022663,0.003729289952070289,0.008010514147194012,0.011125208526734532
244,0.0052204075872504235,0.007601401619005091,0.0029575818517620068,0.003855962759120665,0.00817798944593581,0.011457364378125756
245,0.005164350771718547,0.007289766712447058,0.0029207862785055948,0.003974383763722512,0.008085137047830876,0.011264150476169571
